11264:17,654,542,616,238,87227,66472,55883,42799,1287,3439,58,224,29,554,8,650,61,364,32
11273:616,58,84,29,2939,15,301,650,1102,564,138,101,866,61,70,6,76,289,736,94
11278:17,302,654,16105,58,616,29,650,8,76,84,518,866,837,736,4032,395,1832,542,6
11279:2405,32758,3132,52989,35846,19000,13926,118856,113529,95016,92070,9203,9180,9003,873,8694,869,84522,84405,736
11280:298,2614,76,302,81,70,654,650,616,508,358,1382,8860,168,1326,10267,986,94,899,840
11287:899,1102,616,302,8,654,1187,48,58,2789,138,564,518,70,6450,54992,495,2162,542,76
11332:31188,168,986,98337,9752,85124,82043,801,74854,698,6545,65242,55777,546,52228,508,46058,45782,43198,3484
11360:3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858,790,781,746,745,737
11363:866,17,1651,302,654,8783,6901,58,2292,616,518,8129,48431,4146,10692,84,70,18239,354,6491
11378:30348,736,3196,17,70,654,58,568,20288,194,190,162,1578,861,787,616,554,3233,289,1776
11388:43418,4267,34115,51943,23839,654,1239,25652,616,238,236,901,8873,861,8365,6207,568,330,2245,2030
11394:26483,1030,199,17,1405,85990,81265,7743,4500,36006,302,182,138,11330,999,990,9814,9708,9691,9678
11404:17,1410,654,616,302,58,1550,131,76,84,2583,119,518,29,650,542,1471,8,285,6
11414:17,302,654,616,6,138,301,58,61,542,29,76,518,18319,1550,1535,131,8,650,564
11418:1527,4825,1352,10267,984,736,4966,135,378,1400,8860,1528,8733,508,352,3083,14226,182,17,4394
11419:598,18239,302,11671,84465,787,7040,57630,4996,4671,45848,45268,393,3383,32,27031,23955,2302,2215,20762
11426:236,2121,17,6974,5970,112723,98155,95741,9507,913,90774,87233,87206,86192,79880,68533,678,67470,66551,65
11427:4575,76,25910,12332,3054,367,3477,3126,226,96,8574,75530,70,2139,17527,10048,97,8586,81,8
11428:17,302,654,58,84,616,354,542,29,1102,8,76,6,736,518,138,162,224,70,650
11431:285,17,302,654,58,616,29,76,650,84,542,15,8,62,6,518,289,1102,564,354
11437:1002,5122,441,297,2548,219,1902,87835,76518,35558,25928,6142,4513,3618,3506,33285,29311,26712,226,2028
11439:757,36819,17,5117,245,327,23692,1164,9163,873,7048,6113,60218,5142,511,4320,38543,34230,27259,20276
11444:65,518,17,654,2193,1405,1839,58,616,967,9108,9080,889,815,7275,6691,656,563,5119,5000
11458:17800,24893,9716,658,861,616,518,483,3223,84,8,58,564,508,45396,4083,364,301,289,273
11462:11670,3717,931,81,17,441,5117,616,518,15,8008,2194,3977,564,9106,7132,65585,62893,5699,46470
11463:866,944,58,542,289,76,61,101,15,29,32,1119,2939,508,861,65,238,245,226,486
11484:17,616,302,654,542,15,1196,58,564,61,8,518,861,238,554,650,1403,84,96002,9165
11507:17,654,302,616,736,58,542,84,138,8,518,289,322,361,15,650,61,866,486,70
11510:616,17,650,2687,2619,654,58,736,138,542,84,518,15,564,361,1196,238,29,2939,4614
11511:2520,76547,98937,986,710,58632,5694,56430,542,52469,52018,44717,4413,4238,39336,3527,33229,29999,25588,245
11525:302,17,650,1196,654,616,61,58,76,698,508,348,1549,1357,1550,155,285,245,162,542
11529:302,654,58,17,37343,29,8,749,636,495,138,542,616,726,285,239,15,98502,94746,93812
11535:2265,616,2018,302,155,654,518,58,14966,999,861,40,3624,1190,11176,101,29,8,7627,736
11537:3378,88939,866,83810,77977,75721,6607,46421,45191,40356,38292,378,3704,22929,22713,18705,186,17,1342,13083
11538:17,616,30828,58,61,162,542,29,15,486,518,356,322,3101,32,564,861,508,62926,42871
11540:4600,99909,86953,74679,63412,19294,116730,106074,100124,70402,70369,65482,64212,5145,50973,44680,44263,42559,39244,19065
11552:302,654,58,616,84,29,650,8,76,518,1102,354,542,301,6,162,138,866,736,289
11554:17,654,1352,8,302,10041,787,76,518,378,84,354,1589,101,2880,1527,1991,3107,542,189
11558:28248,1539,1825,9413,8804,8069,78967,4755,46903,4568,378,3704,3107,15802,1527,1352,1208,11725,1091,17
11569:616,7446,542,29,650,32,81,8,5767,238,1196,28854,1403,289,430,1772,402,15,787,245
11584:17,944,654,302,356,542,1196,493,564,15,787,62,199,162,1822,61,7477,6868,2615,1811
11586:17,616,8,6324,30143,27716,16764,66783,2302,302,84,3233,654,518,12750,81,8095,62,58,508
11603:302,654,58,616,17,29,101,542,84,239,564,650,8,837,861,518,429,76,6,285
11606:22,224,654,58,84,2814,518,650,962,888,6,564,364,32,2831,199,182,1196,15,29
11614:96,70,654,6098,5598,4719,4699,37507,354,302,301,29,25727,236,96186,861,82416,73806,6752,67365
11616:17,616,542,736,1511,101,58,29,1196,302,654,725,1822,9368,9215,88357,87010,84087,83422,77258
11651:17,302,616,650,654,1239,58,3867,3163,23867,2172,1196,518,29,224,564,726,182,76,1535
11657:84,43414,20954,17,1058,36785,8975,518,76822,8,61,58,101,654,616,483,83193,67309,35609,29
11660:84,17,58,8,616,518,650,354,542,861,736,224,1196,138,301,76,15,97,62,356
11670:84,813,8,518,295,2570,17,15507,1412,931,9894,966,9581,7508,7407,61772,5998,5749,544,5421
11676:780,2241,217,262,654,542,3137,58,302,17,5767,140,6692,8655,84,7211,650,550,4347,29
11685:616,17,302,654,925,837,656,58,5553,546,542,422,388,363,3292,3234,301,2429,1832,1348
11699:44,5403,2337,9417,81,6097,574,5480,463,302,297,2596,2275,1682,168,1460,14048,1326,11899,1164
11700:302,654,616,58,76,101,518,6,8,29,84,61,15,354,138,1102,224,861,564,542
11716:302,654,84,58,616,8,29,1102,354,76,650,518,301,138,866,736,289,70,542,899
11719:17,654,302,378,84,616,58,542,262,1382,5767,364,29,96946,95397,95368,88386,87023,80694,76311
11723:8065,6281,52522,37974,32931,30191,23386,8,5567,654,9739,9118,89850,81818,71980,71179,6742,5346,39482,30109
11738:17,1102,302,8,654,518,616,56530,25344,24262,1460,8445,80641,52854,49244,38283,2704,22351,1790,116512
11749:81,226,986,654,3423,70,616,508,76,698,61,17,780,5767,13544,94,29,262,1749,1023
11775:834,17,654,138,9080,656,508,4292,3162,2579,165,15,1451,1382,1126,70,616,302,787,1023
11781:84,17,364,654,58,616,224,162,542,8,892,29,3233,564,301,327,15,518,1549,61
11788:93629,91297,7207,72,68380,61121,59347,55213,47985,4462,4220,41492,35302,32000,31989,31945,28788,27143,26464,26194
11795:1410,654,17,441,2008,2265,10180,245,84,1002,8772,81860,59975,44820,40472,3741,34359,3173,23399,12901
11799:10039,1730,5097,3568,2139,890,17,4743,40,76,866,564,8,698,500,5670,4880,361,354,654
11818:17,654,616,58,84,787,302,518,322,656,542,32,29,101,15,6,301,285,1109,999
11825:17,70,616,76,302,654,58,81,138,84,8,354,564,301,650,518,508,101,289,1102
11835:17,58,616,1196,29,76,861,554,8,483,15,96689,9180,88556,8728,814,8069,7917,7843,7747
11836:168,135,1326,9417,719,5488,54531,378,352,31171,2155,2103,175,1400,12984,1069,10267,9997,9949,984
11838:8973,891,81980,8145,75425,749,6812,6641,66009,6483,6481,60300,5888,568,564,55439,554,55186,52721,47812
11839:10345,97455,94970,85617,84183,77465,72022,52411,51014,49696,394,38138,3521,3429,23676,223,1804,12988,1262,118323
11843:7358,656,518,4755,4568,364,3107,2326,2083,20806,1923,18756,1744,1527,1410,1359,1352,124,1208,1099
11844:23356,79048,51436,33681,42373,36220,35313,2062,1456,99869,998,9843,96415,96253,94761,94176,9075,901,90097,8933
11847:16465,441,4513,17,710,9598,94957,9368,92629,8928,85926,8487,81,8029,80012,7993,780,77861,77024,764
11851:3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858,790,781,746,745,737
11856:3819,687,41568,4048,2967,226,18877,13157,564,17,302,654,616,58,780,76,62,508,2031,650
11863:114690,88747,114693,49163,8194,122895,107864,98323,45227,65563,49920,40991,122912,114722,106531,65572,81957,57382,32807,122921
11864:94,17,654,302,354,616,84,58,518,70,301,29,245,542,15,736,61,8,650,138
11865:17,302,131,616,226,542,58,518,119,84,441,94,4268,245,8,1382,15,29,859,650
11883:35382,8364,225,14797,13183,11825,81,508,17,54623,47861,34388,15046,654,616,554,542,3233,226,1405
11884:81,500,1888,1884,986,93366,90885,8567,83532,80815,805,7881,7680,7228,6916,6824,6545,65014,64999,6491
11885:17,70,1410,1002,4513,1205,3506,710,1744,245,802,6315,13,827,2917,616,76,8,508,500
11892:17,85446,33502,654,302,3847,31058,5398,616,58,6052,60080,354,2761,93881,93316,9222,9043,8337,82095
11893:17,6299,13782,302,654,6901,4906,46620,46247,4146,58,616,84,99740,993,9843,9797,97617,9662,9557
11896:80971,52734,3732,17,616,361,654,302,58,736,6503,2031,8,542,81,322,1102,518,650,358
11910:899,48,654,518,616,32,6450,61,302,8,70,245,15,1023,7560,84,1405,119,58,65
11913:17,302,654,58,616,84,70,449,295,2450,1187,354,29,76,8,1102,650,301,518,1462
11922:17,302,654,616,29,84,2223,76,8,650,289,518,101,542,354,15,1102,6,564,138
11928:17,616,224,302,58,654,542,518,84,8,564,650,15,32,1187,29,1196,76,61,238
11929:654,542,81,861,84,564,8,518,61,29,508,15,103,101,650,1196,32,873,866,73664
11939:35177,25366,17,9134,73782,21406,616,8,302,654,58,76,564,518,650,91343,8960,8895,8299,822
11956:654,616,8,518,84,29,542,61,650,76,508,554,301,15,1405,1382,285,32,1245,564
11962:238,81,40,76,650,58,302,1730,17,3847,508,262,2139,564,1069,10039,616,542,327,1682
11968:17,96564,94574,93203,826,8187,8077,6303,6202,4526,41129,39834,35879,34764,3381,32796,27637,262,2310,21053
11972:17,402,327,162,98654,96,94,9332,89143,891,866,86569,861,84,837,8082,8,7989,7917,7813
11979:866,17,500,616,302,654,364,76,81,698,354,542,508,238,496,226,1418,70,32,1405
11983:17,363,654,8,58,84,616,813,1410,650,483,236,1102,518,508,542,70,859,162,76
11988:61,289,58,554,654,616,674,486,15,131,1002,302,224,542,1287,9417,7838,2548,8,94
11990:47717,4357,3717,35032,3484,18765,12505,79005,20452,122719,110421,23393,107724,105021,15342,43355,36615,2194,17945,8839
11996:8725,669,924,429,17,999,9847,9828,97,95944,95404,94503,93334,9269,923,913,91198,902,901,9006
11999:2917,441,925,902,87,8134,81,774,674,654,6535,650,616,6039,58,542,5287,500,4802,4774
12008:17,58,616,654,302,94,70,542,496,394,354,301,2185,15,1196,554,289,101,402,238
12010:441,2955,245,17,371,4268,1370,131,4715,1875,13,710,1987,13917,1126,103,1744,1099,13016,2121
12011:17,302,86406,66293,25996,111591,654,616,58,542,8,650,99249,96879,83884,814,7841,7478,726,71754
12027:17,302,654,58,616,101,564,650,29,8,224,84,3937,1102,542,62,736,518,861,289
12028:674,654,84,15,542,131,70640,65,5577,28002,22740,650,518,1550,155,61,301,245,8,483
12037:302,17,654,616,6759,15,61,76,29,6,162,245,9751,95844,93698,90358,89761,89317,88992,88650
12047:17,2139,68126,48740,30856,226,22346,116475,103381,518,616,787,8,245,508,654,84,58,302,542
12050:17,654,7685,9180,616,902,518,542,10640,25649,2935,245,1187,1405,826,13635,899,20915,11351,48
12067:2528,76,4146,29172,24647,14990,12093,10302,12388,4093,6117,9797,46024,45287,26915,20204,16406,17,542,3599
12084:17,654,861,15,564,61,554,29,8,6,1196,84,238,650,364,1405,414,518,1140,101
12094:984,168,574,463,1400,4877,5480,5557,2642,135,661,5488,2103,2632,8860,5738,2153,7711,14226,9874
12130:610,285,302,289,2425,2163,12441,949,925,787,624,61,542,45,402,363,32,273,1578,138
12170:17,302,654,616,564,58,650,8,84,736,29,70,518,138,354,301,866,542,508,289
12199:790,8,650,21813,17,10408,891,873,36085,27340,966,908,88166,77382,58,542,5303,508,42901,3840
12211:6901,16658,1651,10692,8783,2528,12093,8129,76,6117,2354,70,698,4093,3043,26529,26437,9043,5357,4906
12213:5739,40,33950,9864,826,60295,3081,1973,1558,13835,13207,994,98780,9686,96681,95712,95249,944,9387,92782
12232:17,654,302,542,29,967,892,698,511,327,28172,1405,861,518,15,1196,84,61,554,289
12234:866,17,1410,656,616,902,518,296,8,93881,9222,63133,4498,4114,347,32733,31813,3112,25107,24996
12235:17,302,84,1240,736,7075,2062,190,58,650,564,554,542,29,616,674,364,4904,363,285
12237:10291,30139,2337,20288,17,5567,40898,4008,3307,30152,2626,225,224,182,1050,9943,990,9846,9662,965
12239:409,15,826,486,3711,363,2151,1603,1109,17,76,2139,999,990,9814,9708,9691,9678,967,96555
12263:17,245,8,57147,103,616,84,542,402,15,5117,4268,654,58,61,3233,2955,2302,1126,302
12268:17,302,2172,1866,11524,58,616,542,654,6696,61,554,15,364,650,32,245,76,289,8
12271:17,245,518,508,224,15,94,81,8,70,302,76,616,238,61,58,564,542,2139,2030
12272:654,3256,1796,58,322,76,238,17,650,29,10085,8,62,542,245,1509,15,518,103,616
12296:1389,1471,1057,899,245,2302,1405,1382,1342,17,1187,48,542,1023,9717,9558,819,812,7506,68261
12310:17,1102,124,105,302,654,616,8,13360,3514,650,81,2162,1119,4797,58,2700,21899,238,301
12327:650,698,654,17,8,285,302,54539,36562,35559,3446,6545,16340,289,15,1405,616,58,9886,70591
12328:899,17,654,302,1119,518,616,84,8,58,564,65,496,32,1023,226,76,94,354,1382
12356:17,15486,8,9871,97431,96144,95701,92741,89080,88995,88453,88066,86641,86410,86352,86228,85185,83052,82916,80232
12360:302,654,238,58,518,62,616,116,861,8,76,394,273,84,7941,7019,285,224,354,650
12364:58,999,967,9580,931,9160,9108,9080,889,834,815,8069,7523,7518,75137,73294,7275,7154,71485,7109
12373:41385,10048,8574,8102,75586,74239,58654,57734,5739,5240,43086,3919,23051,22002,21640,19795,15278,14890,13885,13555
12375:542,84119,75280,65861,47601,39233,67765,902,84,8,787,699,518,496,402,295,1790,99457,98782,974
12376:83828,79764,65877,26059,2549,1787,1592,13209,76972,22218,1930,17,947,924,496,40,38577,17448,93182,827
12379:65,327,508,17,119,1405,1287,42510,105134,5567,511,967,564,518,32,6793,4499,289,8,654
12406:17,2121,1360,2275,811,347,17317,654,45629,35723,24896,616,302,58,96049,95615,92633,87600,80470,73089
12416:654,302,650,1410,7446,61,2076,84,32,518,616,58,542,289,268,15,1403,749,45,39
12428:81,17,780,76,58,302,262,616,226,654,70,564,650,8,508,500,5767,542,3137,3423
12433:17,8,633,518,15,650,4813,45,302,2868,224,1050,616,654,84,1957,94,861,81,788
12443:65,17,3162,1382,616,8,518,245,656,6527,563,402,3017,1405,1126,32,654,302,967,94
12453:1102,302,8,654,2162,1119,875,518,616,58,354,29,736,138,301,101,650,70,76,245
12464:17,616,302,654,8,58,542,76,225,650,518,84,61,564,409,238,15,861,508,486
12467:899,15627,17,441,518,245,9080,65,6485,4967,4422,4268,4194,38437,30543,301,2956,2955,287,28428
12474:2082,17,654,616,8,542,650,486,32,238,15,84,518,61,302,1403,1102,953,88624,80448
12480:6496,17,302,861,736,654,199,8,542,5998,5542,616,285,101,363,354,62,1126,518,483
12496:2924,65938,36443,2744,22510,16433,15937,97296,95905,93550,9157,89721,87979,84,83956,837,81954,8105,80994,78031
12498:901,17,654,302,616,76,58,29,84,564,8,15,542,518,138,70,190,61,650,32
12505:899,8873,8733,813,787,780,70603,62395,62023,6191,5655,5582,54962,4880,4737,4292,40291,40,399,3619
12512:616,654,94,58,650,364,542,354,15,1405,76,8,1196,97,9572,954,952,94167,925,892
12531:564,616,17,654,58,302,542,76,736,650,238,861,1196,15,8,518,84,138,486,32
12532:93074,5282,55860,13930,94366,9354,90909,89495,88049,86473,81,80726,77692,77296,75769,7522,731,62358,6202,61236
12533:8,616,119,58,650,542,518,131,364,947,47714,4364,354,287,2140,1551,1539,1412,13959,1382
12534:76996,678,63571,63314,51633,50937,4138,3683,35882,33138,33008,29546,20096,18370,115121,110127,106285,104055,7723,2609
12536:17,302,58,616,84,518,245,29,999,748,4919,3929,353,3304,289,288,24672,2193,201,1951
12540:1389,17,9595,654,1119,542,26303,26123,23313,21715,12557,1219,58,7003,8579,29,49572,429,616,954
12541:17,654,302,226,616,899,354,29,245,84,76,518,138,1382,58,650,65,1109,508,8
12544:749,17,302,354,29,363,616,58,654,84,7910,678,483,427,4257,3929,245,2302,2233,22168
12549:17,302,654,354,76,29,84,58,616,70,138,301,736,1102,8,254,546,650,518,94
12552:17,518,8,84,616,542,58,1405,564,656,245,15,654,902,81,302,999,787,61,70
12555:8621,6191,5331,37827,877,53092,379,81,9289,70,5767,3307,262,2275,1435,13060,698,986,780,508
12556:17,1102,302,29,8,654,58,518,616,859,542,495,4904,364,190,15,354,736,138,923
12559:302,654,616,58,542,245,2162,4268,29,84,1119,518,15,3046,61,1196,875,564,8,32
12562:12637,9354,88524,48208,85003,82291,74725,7462,74052,731,72271,68717,67574,64,63124,49433,49329,4914,45423,42440
12564:58,363,616,542,9239,6243,481,4414,4187,3841,3373,3288,2100,19960,13620,12329,289,32,84,101
12568:61888,40066,87683,98052,59909,104967,65292,2189,23311,17299,106782,64901,120620,37234,28465,50869,438,71484,53055,111936
12573:17,654,15,616,58,302,650,542,486,861,8,32,29,61,518,430,238,138,101,289
12587:84,654,616,62,76,690,58,302,1410,7800,3783,2618,2450,238,182,1578,1568,1332,1139,1050
12595:81,3196,10541,3137,14174,5117,3939,840,17,16404,97476,96445,94537,89362,8611,83235,82532,82011,71174,70166
12601:1804,17,1636,1558,13712,79255,7026,542,27230,2149,16739,14012,616,302,654,891,8,790,76332,57053
12604:302,486,518,84,508,22,29,15,650,1957,902,656,1102,1196,861,61,76,564,101,2030
12616:11644,9629,398,2447,17,24211,70,616,5598,4941,302,238,236,14964,8,650,6289,37386,3180,20490
12622:654,17,32,302,616,7905,27705,17123,16401,15,8,787,199,101,6,29,238,1140,542,518
12628:8471,62866,4305,122304,52513,1402,6926,64541,57514,564,44805,378,34813,2004,13380,12412,1099,99523,9874,984
12630:17,2495,8,22253,616,58,205,83893,302,70,698,692,654,61,3234,29,285,2776,2338,190
12642:17,1102,654,616,8,289,2939,518,70,29,564,238,61,15,364,650,245,354,554,861
12660:17,616,518,245,58,302,654,94,8,787,3142,1511,15,29,564,542,861,650,962,9367
12662:59585,60833,2139,18098,61,69816,56318,4287,31555,16496,103,302,1987,1690,29030,17,8907,88258,8363,656
12663:616,17,58,654,302,542,15,953,76,2338,32,21492,97,888,8873,866,861,84,837,8
12669:302,654,17,34555,3006,58,616,29,97290,95773,953,95055,95,94028,899,8924,891,875,86580,8579
12676:1460,2337,75173,69173,1410,9223,8973,8781,867,8273,79906,78353,77563,7623,7409,73392,7104,710,70,698
12700:1913,774,1002,2714,2403,1524,1827,1744,2696,4513,3618,16036,245,168,970,3207,827,8,4755,3775
12701:17,616,84,14035,302,650,654,58,1245,27705,224,542,182,101,15,1102,564,1086,29,289
12723:1002,710,3618,1744,1410,8,17,13,1205,6315,245,76,508,4444,1875,302,4421,3506,1256,16036
12725:17,302,654,58,616,7006,96219,7514,62002,2975,29,74587,518,4249,76,650,84,542,15,8
12739:129,12039,93499,56304,29912,2492,105698,88116,2832,24464,88968,86514,76480,71593,64807,63481,43024,40468,3886,2956
12753:2030,18,17,302,654,58,29,616,4032,861,8,238,1410,17717,114,2338,718,542,14314,187
12754:5124,36233,89964,8213,8,7225,72017,696,68158,6812,6347,62,61,6068,54,53419,508,4940,46461,44362
12761:891,866,8535,8226,82058,79667,74316,71,69737,69698,68279,67156,63166,61673,59189,58480,53154,41153,40355,3878
12766:70,81,226,508,92277,564,46139,40,2675,15328,10015,3819,3407,17,140,594,3599,1749,1126,348
12767:16384,34817,40962,92843,2053,47105,26634,43019,30732,45069,51147,40975,105816,77842,8212,36885,71702,61463,10264,81946
12773:9397,3568,1730,2194,9979,69111,59656,55267,53193,52311,51399,39969,29559,26138,26035,21240,114709,65901,27539,23982
12779:6202,48076,44254,39851,23317,22689,17339,9265,91473,91124,8781,87067,82523,80476,8028,7620,76,752,71824,6907
12780:17,999,9929,97084,9646,962,92256,9100,8715,84773,8462,84570,8398,8209,8,7916,787,7740,7685,766
12794:425,76,616,564,518,363,1937,1099,17,7685,6643,54062,40552,327,32678,21486,20915,18453,1421,1405
12795:17,616,654,58,394,861,542,29,518,8,76,650,84,289,322,101,736,564,364,1102
12796:361,866,17,58,654,254,616,76,518,302,2139,564,546,542,1995,70,358,29,61,1200
12799:46545,290,72117,14275,62723,76295,6920,63852,44430,115984,93970,2195,13332,36677,290,3367,73768,57006,10032,93192
12804:17,947,931,1023,302,616,654,508,8,518,70,84,1451,1405,131,119,58,245,873,5767
12807:19206,5975,17316,12294,7524,14814,1337,11590,8772,7622,6977,533,17908,7926,5319,3034,2633,2543,25184,24689
12811:17,616,302,654,58,138,70,2162,1119,361,674,875,518,61,2739,542,84,8,245,354
12836:616,58,17,654,542,302,861,650,1196,15,564,8,6,518,356,76,32,289,1403,61
12841:95209,12099,9127,70277,61267,60650,58745,37666,29064,1921,8345,9417,8973,8566,8077,802,80109,8,7872,7838
12852:17,302,654,58,616,29,76,650,8,542,285,15,84,518,224,564,61,289,6,322
12860:1730,654,616,58,289,3824,327,29,542,138,301,861,70,1462,9936,9885,9772,75772,7558,7451
12885:8197,3448,45,302,58,7211,361,616,654,650,866,10075,1912,902,65,564,518,3323,1287,1001
12892:616,542,58,654,560,302,15,224,8,61,76,554,518,84,861,238,430,29,1196,409
12898:15,245,17,94,3638,616,58,61,364,302,654,6,402,1549,1511,542,301,238,692,322
